"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA9F480D8","Brother HL-5470DW series","","","10.15.0.36","U63258D3N345369","1.11","1.03","128","52123","12805","17195","58.00","70340","71.00","70340","71.00","48884","98.00","71548","72.00","52054","46","2","0","10","10","52122","0","0","0","0","42","6","1","1","1","1","100","2","3","55","34","6","ImpossÕv.Impr. EF","Erro Cilindro","Trocar Toner","ImpossÕv.Impr. EF","Trocar Toner","HÄ pouco toner","Papel Preso","Pap. preso atrÄs","Erro Cilindro","Papel Preso","51378","51295","51237","51237","51237","50987","49878","49709","49527","49131",
