"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA9EBB9CA","Brother MFC-8912DW","","","10.2.0.39","U63267A3N342533","Q","1.05","128","472014","6067","23933","80.00","760","2.00","760","2.00","47585","96.00","3486","4.00","471856","154","2","0","0","2","472014","0","0","0","0","649","83984","387381","41521","137538","57010","107","48","7","7","0","6","984","285","55","399","243","2","180","408","Pap.preso na MU","Papel Preso","Pap. preso atrÄs","Papel Preso","Pap.preso na MU","Pap. preso atrÄs","Pap.preso na MU","Pap. preso atrÄs","Documento Preso","Documento Preso","471931","471874","471874","471872","471284","471216","471107","470817","470808","470528",
