"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA9BADD6B","Brother DCP-8085DN","","","10.249.0.37","H2J246021","S","1.04","64","1129731","10987","14013","58.00","0","0.00","0","0.00","49994","100.00","0","0.00","1129980","56","15","2","30","57","1130135","5","0","0","59","88389","1041282","21562","100","44309","67","15","14","2","13","191","1154","3","541","400","154","56","285","43","Trocar PF Kit1","Trocar Un.Laser","Trocar Fusor","Papel encr. Gav1","Papel Preso","Trocar PF Kit1","Trocar Un.Laser","Trocar Fusor","Trocar Un.Laser","Trocar Fusor","11/21/2010 20:20","11/21/2010 20:20","11/21/2010 20:20","11/21/2010 12:29","11/21/2010 00:49","11/21/2010 00:47","11/21/2010 00:47","11/21/2010 00:47","11/20/2010 10:33","11/20/2010 10:33",
