"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA9579D40","Brother MFC-8890DW","","","10.1.0.36","H0J488162","Q","1.03","64","368377","3258","21742","88.00","90499","92.00","90499","92.00","49999","100.00","81433","82.00","364465","472","0","1","23","3637","368597","0","0","1","122","47607","320648","2724","6","45786","15","6","6","0","5","44","1050","0","777","174","93","6","104","1","Papel Preso","Pap. preso atrás","Tampa aberta","Pap. preso atrás","Tampa aberta","Pap. preso atrás","Papel Preso","Documento Preso","Papel Preso","Sem Toner","01/02/2010 03:35","01/02/2010 02:50","01/02/2010 02:50","01/02/2010 02:49","01/02/2010 02:49","01/02/2010 02:48","01/01/2010 02:56","01/02/2010 00:20","01/11/2010 02:11","01/06/2010 05:00",
