"Node Name","Model Name","Location","Contact","IP Address","Serial No.","DCPmware Version","DCP Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA92EFF0B","Brother DCP-8085DN","","","10.43.0.36","M9J288453","L","1.02","64","440876","7854","17146","70.00","49751","50.00","49751","50.00","49955","100.00","50234","52.00","440975","224","16","1","7","52","441230","16","29","0","127","65715","375034","9991","222","58009","24","7","7","0","7","55","1040","3","449","294","279","15","235","10","Papel encr. Gav1","Papel Preso","Papel encr. Gav1","Pap. preso atrás","Papel encr. Gav1","Pap. preso atrás","Papel Preso","Papel encr. Gav1","Papel Preso","Papel encr. Gav1","01/07/2010 23:43","01/06/2010 01:02","01/06/2010 00:06","01/12/2010 16:00","01/08/2010 16:19","01/05/2010 16:26","01/02/2010 10:03","01/01/2010 00:38","01/01/2010 00:37","01/01/2010 00:36",
