"Node Name","Model Name","Location","Contact","IP Address","Serial No.","DCPmware Version","DCP Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA96856D3","Brother DCP-8085DN","","","10.43.0.37","M0J611196","Q","1.03","64","409853","8175","16825","68.00","79809","80.00","79809","80.00","47507","96.00","82823","84.00","408244","803","0","0","42","1067","410155","1","0","0","45","47967","361841","48566","96","7356","14","7","8","4","6","54","791","37","404","255","77","18","135","5","Papel encr. Gav1","Documento Preso","Documento Preso","Documento Preso","Documento Preso","Documento Preso","Impos.escanear AD","Disp. defeituoso","Impos.escanear AD","Papel encr. Gav1","01/01/2010 00:50","01/01/2010 02:39","01/01/2010 08:37","01/01/2010 08:29","01/01/2010 08:10","01/01/2010 08:07","01/01/2010 13:53","01/01/2010 12:48","01/01/2010 01:19","01/01/2010 00:13",
