"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA9E6B905","Brother MFC-8912DW","","","10.9.0.36","U63267M2N327445","U","1.05","128","222311","4984","25016","84.00","64432","66.00","64432","66.00","49995","100.00","64453","66.00","199165","22743","0","0","6","398","222312","0","0","0","0","571","32550","189191","172902","14092","29699","44","22","7","7","3","7","560","12","24","391","96","37","140","46","Papel Preso","Pap. preso atrƒs","Papel Preso","Imposs’v.Impr. EF","Auto-diagn∆stico","Erro Fusor","Pap. preso atrƒs","Papel Preso","Documento Preso","Imposs’v.Impr. EF","219957","219947","219947","209096","209096","209096","209075","209075","205912","205531",
