"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN30055C3B6C2A","Brother DCP-8157DN","","","10.5.0.36","U63264B4N679571","K","1.04","128","288589","3901","26099","88.00","42097","44.00","42097","44.00","49929","100.00","42132","44.00","288364","217","0","0","5","3","283069","5413","107","0","0","288","50698","237603","8470","315","41132","77","34","8","8","0","8","1027","1","42","629","354","1","40","2","Auto-diagn∆stico","Erro Fusor","Papel Preso","Erro Cilindro","Papel Preso","Papel preso B1","Papel Preso","Papel preso B1","Papel Preso","Papel preso B1","286227","286227","285731","285545","285490","284021","284012","284010","284010","284010",
