"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA95F8317","Brother MFC-8890DW","","","10.14.0.35","L0J559120","T","1.03","64","391125","19390","5610","24.00","47009","48.00","47009","48.00","50000","100.00","50248","52.00","390608","563","34","3","74","5","391284","2","0","0","287","57712","333124","95340","6870","28738","19","7","7","0","6","52","522","0","298","84","41","99","773","216","Documento Preso","Pap. preso atrás","Papel Preso","Tampa aberta","Pap. preso atrás","Papel Preso","Papel encr. Gav1","Documento Preso","Papel encr. Gav1","Papel Preso","01/01/2010 01:05","01/01/2010 00:00","01/01/2004 00:00","01/01/2004 00:00","01/01/2010 00:00","01/01/2004 00:00","01/01/2010 02:14","01/01/2010 06:56","01/01/2010 05:36","01/01/2004 00:00",
