"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN30055C626BF7","Brother MFC-8912DW","","","10.27.0.34","U63267J4N867682","U","1.05","128","348480","899","29101","98.00","51879","52.00","51879","52.00","48737","98.00","59350","60.00","346626","1546","15","0","287","5","348479","0","0","0","0","410","36611","311458","26295","367","15104","45","28","5","4","0","4","699","1","33","466","191","8","90","8","Auto-diagn∆stico","Erro Fusor","Auto-diagn∆stico","Erro Fusor","Auto-diagn∆stico","Imposs’v.Impr. 6A","Auto-diagn∆stico","Imposs’v.Impr. 6A","Auto-diagn∆stico","Erro Fusor","348478","348478","348476","348476","348476","348476","348476","348476","348475","348475",
