"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Main Firmware Version","Sub1 Firmware Version","Memory Size","Page Counter","Average Coverage","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","% of Life Remaining(Toner)","A4/Letter","Legal/Folio","B5/Executive","Envelope","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Colored Paper","Letterhead","Label","Hagaki","Total","Total 2-sided Print","Copy","Copy 2-sided Print","Print","Print 2-sided Print","Others","Others 2-sided Print","ADF(1-sided) Scan","ADF(2-sided) Scan","Flatbed Scan","Scan Page Count","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam 2-sided","Total Paper Jams(ADF 1-sided)","Total Paper Jams(ADF 2-sided)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN30055CC38E9F","Brother DCP-L5652DN","","","10.12.0.40","U64198E6N222284","ZG","1.46","512","764551","5.64","64","113659","57","113659","57","49958","100","114077","58","90","764482","22","1","1","34","13","764542","0","0","0","0","11","0","764551","1188","48078","323","716153","863","322","2","30733","258","10736","11182","64","10","3","3","0","3","1603","1","1118","351","130","3","209","8","Ppl preso dentro","Ppl preso Bndj 1","Ppl preso atrÄs","Substituir Toner","Sem Unid. Clnd","Substituir Toner","Ppl preso dentro","Ppl preso atrÄs","Substituir Toner","Ppl preso atrÄs","763786","762778","762241","762240","762240","762240","762240","762240","762240","762239",
