"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA9EB5122","Brother MFC-8912DW","","","10.30.0.34","U63267M2N341420","F","1.02","128","291911","7053","22947","78.00","78934","80.00","78934","80.00","49998","100.00","79124","80.00","291543","358","2","0","6","2","291910","0","1","0","0","579","35124","256208","13544","693","21217","43","17","7","5","1","5","586","2","20","368","173","23","26","1","Duplex desab.","Pap.Preso Duplex","Duplex desab.","Pap.Preso Duplex","Duplex desab.","Papel Preso","Duplex desab.","Pap.Preso Duplex","Duplex desab.","Pap.Preso Duplex","291785","291380","291380","291212","291211","290305","290130","290130","290130","290130",
