"Node Name","Model Name","Location","Contact","IP Address","Serial No.","DCPmware Version","DCP Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA92EFF3B","Brother DCP-8085DN","","","10.27.0.35","M9J288317","P","1.02","64","276257","8397","16603","68.00","55295","56.00","55295","56.00","50000","100.00","19363","20.00","276514","43","4","0","0","8","276569","0","0","0","25","9760","266468","2447","34","8474","16","3","3","1","2","39","603","3","281","196","40","83","146","1","Documento Preso","Papel Preso","Documento Preso","Papel encr. Gav1","Documento Preso","Documento Preso","Documento Preso","Documento Preso","Impos.escanear AD","Documento Preso","01/05/2010 06:00","01/04/2010 02:35","01/03/2010 04:30","01/02/2010 18:43","01/03/2010 22:12","01/01/2010 04:08","01/01/2010 07:18","01/05/2010 19:14","01/02/2010 01:02","01/05/2010 01:36",
