"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN30055C85E85A","Brother DCP-8157DN","","","10.25.0.34","U63264E5N172567","Q","1.05","128","326539","7606","22394","76.00","92388","94.00","92388","94.00","49978","100.00","92398","94.00","325568","487","14","0","7","463","326534","3","1","0","1","159","42907","283473","37087","12919","24129","64","44","6","6","2","6","927","0","31","671","225","0","114","56","Papel Preso","Pap. preso atrÄs","Papel Preso","Pap. preso atrÄs","Papel Preso","Pap. preso atrÄs","Papel Preso","Papel preso B1","Pap. preso atrÄs","Papel Preso","326075","326031","326031","325760","325760","324131","324131","322197","321990","321990",
