"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"Administrativo","Brother DCP-8085DN","","","10.20.0.36","F2J214792","S","1.04","64","295258","1796","23204","94.00","83081","84.00","83081","84.00","44740","90.00","88691","90.00","294651","1","7","1","2","697","295359","0","0","0","106","17642","277510","16681","1397","10421","17","11","10","0","8","35","879","16","167","103","50","543","196","46","Scanner travado.","Papel Preso","Documento Preso","Papel Preso","Pap. preso atrás","Papel encr. Gav1","Impos.escanear AD","Papel Preso","Papel encr. Gav1","Pap. preso atrás","01/01/2010 06:14","01/01/2010 02:25","08/20/2010 03:27","08/06/2010 07:11","06/20/2010 03:39","05/07/2010 03:19","04/07/2010 02:10","04/03/2010 07:00","04/03/2010 07:00","03/24/2010 04:00",
