"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Envelopes/Env. Thick/Env. Thin","Label","Hagaki","Replace Count(Toner)","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN30055C346688","Brother HL-5470DW series","","","10.249.0.36","U63258A4N613736","1.16","1.04","128","161589","25254","4746","16.00","40698","41.00","40698","41.00","50000","100.00","41146","42.00","161543","14","12","1","11","8","161496","80","0","13","0","48","12","1","1","1","1","153","1","5","99","47","1","Encrav. duplex","Substituir toner","O Auto-Diagn∆st.","Erro no fusor","Encr. interno","Pouco Toner","Encr. interno","Substituir toner","Pouco Toner","Erro do tambor","161509","159260","154474","154474","154469","152447","151173","146642","146283","142897",
