"Node Name","Model Name","Location","Contact","IP Address","Serial No.","Firmware Version","Sub Firmware Version","Memory Size","Page Counter","Drum Count","Remaining Life(Drum Unit)","% of Life Remaining(Drum Unit)","Remaining Life(Fuser Unit)","% of Life Remaining(Fuser Unit)","Remaining Life(Laser Unit)","% of Life Remaining(Laser Unit)","Remaining Life(PF Kit MP)","% of Life Remaining(PF Kit MP)","Remaining Life(PF Kit 1)","% of Life Remaining(PF Kit 1)","A4/Letter","Legal/A4 Long/Folio","B5/Executive","Envelopes","A5","Others","Plain/Thin/Recycled","Thick/Thicker/Bond","Transparencies","Envelopes/Env. Thick/Env. Thin","Fax/List","Copy","Print","ADF(SX) Scan","ADF(DX) Scan","Flatbed Scan","Replace Count(Drum Unit)","Replace Count(Fuser Unit)","Replace Count(Laser Unit)","Replace Count(PF Kit MP)","Replace Count(PF Kit 1)","Replace Count(Toner)","Total Paper Jams","Jam MP Tray","Jam Tray 1","Jam Inside","Jam Rear","Jam Duplex","Total Paper Jams(ADF SX)","Total Paper Jams(ADF DX)","Error1","Error2","Error3","Error4","Error5","Error6","Error7","Error8","Error9","Error10","Error Count 1","Error Count 2","Error Count 3","Error Count 4","Error Count 5","Error Count 6","Error Count 7","Error Count 8","Error Count 9","Error Count 10",
"BRN001BA9B04D7A","Brother DCP-8085DN","","","10.43.0.34","E2J210631","S","1.04","64","711720","11883","13117","54.00","54195","56.00","54195","56.00","49556","100.00","4670","6.00","709892","220","8","8","337","1812","712236","31","0","9","62","108877","602780","156816","161","94170","38","13","11","3","10","102","1232","27","453","527","132","93","924","18","Papel Preso","Pap.Preso Duplex","Documento Preso","Papel Preso","Documento Preso","Pap. preso atrás","Papel Preso","Erro Cilindro","Documento Preso","Papel Preso","02/04/2026 16:17","01/28/2026 13:35","01/22/2026 15:25","01/19/2026 07:48","01/09/2026 11:19","01/05/2026 08:16","01/05/2026 08:15","12/29/2025 15:57","12/23/2025 13:57","12/23/2025 08:43",
